port_name,year,month,num_of_ship,num_of_delay,total_congestion_time,act,aact,acr
Mundra,2021,9,174,42,623.5811068,3.583799464367816,14.84716920952381,0.2413793103448276
Mundra,2021,10,176,42,831.1758275,4.722589928977272,19.7899006547619,0.2386363636363636
Mundra,2021,11,179,45,488.8744486,2.731142170949721,10.86387663555556,0.2513966480446927
Mundra,2021,12,179,38,536.5908263,2.997714113407821,14.12081121842105,0.2122905027932961
Mundra,2022,1,181,56,887.5699876,4.903701588950276,15.84946406428571,0.3093922651933702
Mundra,2022,2,176,60,786.2294448,4.467212754545455,13.10382408,0.3409090909090909
Mundra,2022,3,190,58,593.1361159,3.121769031052632,10.22648475689655,0.3052631578947368
Mundra,2022,4,185,42,484.1202692,2.61686632,11.52667307619048,0.227027027027027
Mundra,2022,5,197,52,774.5122122,3.931534072081218,14.89446561923077,0.2639593908629442
Mundra,2022,6,205,61,793.4522343,3.870498703902439,13.00741367704918,0.2975609756097561
Mundra,2022,7,188,55,877.2430552000001,4.666186463829788,15.94987373090909,0.2925531914893617
Mundra,2022,8,204,50,807.8841609,3.960216475,16.157683218,0.2450980392156863
Mundra,2022,9,156,37,694.229724,4.450190538461539,18.76296551351351,0.2371794871794872
Mundra,2022,10,161,44,969.2933304,6.020455468322981,22.02939387272727,0.2732919254658385
Mundra,2022,11,169,50,816.7861162,4.833053942011834,16.335722324,0.2958579881656805
Mundra,2022,12,196,60,780.7572261,3.983455235204082,13.012620435,0.3061224489795918
Mundra,2023,1,177,74,1547.175838,8.741106429378531,20.9077815945946,0.4180790960451977
Mundra,2023,2,173,80,1520.5125193,8.789089706936418,19.00640649125,0.4624277456647399
Mundra,2023,3,197,98,1856.340271,9.423047060913706,18.94224766326531,0.4974619289340101
Mundra,2023,4,196,66,1104.4736242,5.635069511224491,16.73444885151515,0.336734693877551
Mundra,2023,5,195,73,1722.4260912,8.832954313846153,23.59487796164384,0.3743589743589744
Mundra,2023,6,171,77,3494.5971685,20.43624075146199,45.38437881168831,0.4502923976608187
Mundra,2023,7,192,80,2775.0666648,14.4534722125,34.68833331,0.4166666666666667
Mundra,2023,8,194,78,1237.7805652,6.380312191752577,15.86898160512821,0.4020618556701031
Mundra,2023,9,185,61,1030.1594566,5.568429495135135,16.88785994426229,0.3297297297297297
Mundra,2023,10,173,51,810.9197307999999,4.687397287861272,15.90038687843137,0.2947976878612717
NewYork,2017,1,148,22,286.8111718,1.937913322972973,13.03687144545455,0.1486486486486487
NewYork,2017,2,136,16,237.1330847,1.743625622794118,14.82081779375,0.1176470588235294
NewYork,2017,3,145,28,379.6181077,2.618055915172414,13.55778956071429,0.1931034482758621
NewYork,2017,4,147,20,306.2128326,2.083080493877551,15.31064163,0.1360544217687075
NewYork,2017,5,151,20,308.026465,2.039910364238411,15.40132325,0.1324503311258278
NewYork,2017,6,155,16,163.9398339,1.057676347741936,10.24623961875,0.1032258064516129
NewYork,2017,7,154,19,273.9634859,1.778983674675325,14.41913083684211,0.1233766233766234
NewYork,2017,8,162,22,219.4176788,1.354430116049383,9.973530854545457,0.1358024691358025
NewYork,2017,9,141,21,228.4291167,1.620064657446808,10.87757698571429,0.148936170212766
NewYork,2017,10,155,21,259.8184801,1.676248258709677,12.37230857619048,0.1354838709677419
NewYork,2017,11,158,18,231.5233627,1.465337738607595,12.86240903888889,0.1139240506329114
NewYork,2017,12,156,19,214.1761518,1.37292405,11.27242904210526,0.1217948717948718
NewYork,2018,1,167,28,334.6529156,2.003909674251497,11.95188984285714,0.1676646706586826
NewYork,2018,2,145,20,140.08087,0.9660749655172414,7.0040435,0.1379310344827586
NewYork,2018,3,161,21,445.2526716,2.765544544099379,21.20250817142857,0.1304347826086956
NewYork,2018,4,158,20,252.3217353,1.596973008227848,12.616086765,0.1265822784810127
NewYork,2018,5,170,29,321.7439533,1.89261149,11.09461907931034,0.1705882352941177
NewYork,2018,6,168,21,278.5852872,1.658245757142857,13.26596605714286,0.125
NewYork,2018,7,170,24,587.0395913,3.453174066470588,24.45998297083333,0.1411764705882353
NewYork,2018,8,178,26,344.3244427,1.934406981460674,13.24324779615385,0.1460674157303371
NewYork,2018,9,157,22,334.4816653,2.130456466878981,15.20371205909091,0.1401273885350318
NewYork,2018,10,171,25,293.10778061,1.714080588362573,11.7243112244,0.1461988304093567
NewYork,2018,11,155,26,437.0199992,2.819483865806452,16.80846150769231,0.167741935483871
NewYork,2018,12,156,24,719.8327871,4.614312737820513,29.99303279583333,0.1538461538461539
NewYork,2019,1,166,41,2161.5366557,13.02130515481928,52.72040623658537,0.2469879518072289
NewYork,2019,2,141,15,310.3861085,2.201319918439716,20.69240723333333,0.1063829787234043
NewYork,2019,3,160,25,519.084993,3.24428120625,20.76339972,0.15625
NewYork,2019,4,161,19,232.7186075,1.445457189440994,12.24834776315789,0.1180124223602484
NewYork,2019,5,170,27,433.8741666,2.55220098,16.06941357777778,0.1588235294117647
NewYork,2019,6,163,28,636.7519457,3.906453654601227,22.74114091785714,0.1717791411042945
NewYork,2019,7,165,20,327.5308296,1.985035330909091,16.37654148,0.1212121212121212
NewYork,2019,8,164,22,274.7541641,1.675330268902439,12.48882564090909,0.1341463414634146
NewYork,2019,9,159,26,674.6827665000001,4.243287839622642,25.94933717307693,0.1635220125786163
NewYork,2019,10,170,23,317.3861137,1.866977139411765,13.79939624782609,0.1352941176470588
NewYork,2019,11,155,18,250.9819457,1.619238359354839,13.94344142777778,0.1161290322580645
NewYork,2019,12,148,26,716.8216626000001,4.843389612162163,27.57006394615385,0.1756756756756757
NewYork,2020,1,188,35,803.2444306,4.272576758510638,22.94984087428571,0.1861702127659574
NewYork,2020,2,140,20,346.9750031,2.478392879285714,17.348750155,0.1428571428571428
NewYork,2020,3,163,21,301.080554,1.847119963190184,14.33716923809524,0.1288343558282209
NewYork,2020,4,153,25,797.2602679,5.210851424183007,31.890410716,0.1633986928104575
NewYork,2020,5,156,16,214.7977806,1.37690885,13.4248612875,0.1025641025641026
NewYork,2020,6,143,13,245.7680595,1.718657758741259,18.90523534615384,0.0909090909090909
NewYork,2020,7,158,22,207.6566679,1.314282708227848,9.43893945,0.1392405063291139
NewYork,2020,8,170,27,511.860549,3.010944405882353,18.95779811111111,0.1588235294117647
NewYork,2020,9,171,30,686.7230479,4.015924256725146,22.89076826333333,0.1754385964912281
NewYork,2020,10,168,35,520.2127799,3.096504642261904,14.86322228285714,0.2083333333333333
NewYork,2020,11,169,22,454.9919461,2.692260036094674,20.68145209545455,0.1301775147928994
NewYork,2020,12,163,27,751.8666643,4.61267892208589,27.84691349259259,0.1656441717791411
NewYork,2021,1,162,36,2624.3033593,16.19940345246913,72.89731553611111,0.2222222222222222
NewYork,2021,2,143,48,1967.065287,13.75570130769231,40.9805268125,0.3356643356643357
NewYork,2021,3,161,35,959.6469419,5.960540011801243,27.41848405428571,0.2173913043478261
NewYork,2021,4,155,29,693.3149928,4.472999953548388,23.90741354482759,0.1870967741935484
NewYork,2021,5,156,23,587.3975066,3.765368632051282,25.53902202608696,0.1474358974358974
NewYork,2021,6,167,27,887.3230605,5.313311739520958,32.86381705555556,0.1616766467065868
NewYork,2021,7,157,31,586.8063863,3.737620294904458,18.92923826774193,0.1974522292993631
NewYork,2021,8,173,40,1591.59973,9.199998439306356,39.78999324999999,0.2312138728323699
NewYork,2021,9,165,44,2737.9624805,16.5937120030303,62.22642001136364,0.2666666666666667
NewYork,2021,10,168,34,1127.0094669,6.708389683928571,33.1473372617647,0.2023809523809524
NewYork,2021,11,163,40,1571.8205412,9.643070804907977,39.29551353,0.245398773006135
NewYork,2021,12,161,28,2017.168318,12.52899576397516,72.04172564285714,0.1739130434782609
NewYork,2022,1,159,54,4296.762523,27.02366366666667,79.56967635185185,0.3396226415094339
NewYork,2022,2,156,50,4131.212465000001,26.48213118589744,82.62424930000002,0.3205128205128205
NewYork,2022,3,171,52,3095.4408126,18.10199305614035,59.52770793461538,0.304093567251462
NewYork,2022,4,163,53,4113.1122045,25.23381720552147,77.6058906509434,0.3251533742331288
NewYork,2022,5,166,58,3617.9075086,21.79462354578313,62.37771566551724,0.3493975903614458
NewYork,2022,6,169,48,4491.8816713,26.57918148698225,93.58086815208333,0.2840236686390533
NewYork,2022,7,160,46,4127.2455017,25.795284385625,89.7227282978261,0.2875
NewYork,2022,8,172,40,3007.0811346,17.48302985232558,75.177028365,0.2325581395348837
NewYork,2022,9,138,44,3200.3544602,23.19097434927536,72.73532864090909,0.3188405797101449
NewYork,2022,10,147,45,2833.0302388,19.27231454965986,62.95622752888889,0.3061224489795918
NewYork,2022,11,132,25,1061.5102725,8.041744488636363,42.4604109,0.1893939393939394
NewYork,2022,12,143,31,601.325839,4.205075797202797,19.39760770967742,0.2167832167832168
NewYork,2023,1,152,24,521.4191668,3.430389255263158,21.72579861666667,0.1578947368421053
NewYork,2023,2,135,19,283.5705606,2.100522671111111,14.92476634736842,0.1407407407407407
NewYork,2023,3,134,19,325.2541616,2.427269862686567,17.11864008421053,0.1417910447761194
NewYork,2023,4,145,28,890.2027832,6.139329539310345,31.79295654285714,0.1931034482758621
NewYork,2023,5,150,13,393.3666613,2.622444408666667,30.25897394615384,0.0866666666666666
NewYork,2023,6,138,12,333.6869487,2.418021367391304,27.807245725,0.0869565217391304
NewYork,2023,7,157,19,523.2527785,3.33282024522293,27.53961992105263,0.1210191082802548
NewYork,2023,8,143,10,295.9702847,2.069722270629371,29.59702847000001,0.0699300699300699
NewYork,2023,9,139,16,492.9100144,3.546115211510791,30.8068759,0.1151079136690648
NewYork,2023,10,144,22,633.8638826,4.401832518055556,28.81199466363637,0.1527777777777778
Ningbo,2017,1,560,466,19211.39601,34.30606430357143,41.22617169527897,0.8321428571428572
Ningbo,2017,2,441,219,5947.3441545,13.48604116666667,27.15682262328767,0.4965986394557823
Ningbo,2017,3,600,357,9190.2467,15.31707783333333,25.74298795518207,0.595
Ningbo,2017,4,601,492,15461.22969,25.72583975041598,31.42526359756097,0.8186356073211315
Ningbo,2017,5,627,438,11065.99794,17.6491195215311,25.26483547945205,0.6985645933014354
Ningbo,2017,6,609,343,7327.370645999999,12.03180730049261,21.36259663556851,0.5632183908045977
Ningbo,2017,7,642,285,5494.405627,8.558264216510903,19.27861623508772,0.4439252336448598
Ningbo,2017,8,628,280,5034.474529,8.016679186305733,17.980266175,0.445859872611465
Ningbo,2017,9,611,289,5847.100075,9.5697218903437,20.23218019031142,0.4729950900163666
Ningbo,2017,10,568,213,4803.7868865,8.457371279049296,22.55299007746479,0.375
Ningbo,2017,11,609,280,6114.156312999999,10.03966553858785,21.83627254642857,0.4597701149425287
Ningbo,2017,12,636,404,10019.7152985,15.75426933726415,24.80127549133663,0.6352201257861635
Ningbo,2018,1,677,523,16745.42279,24.73474562776957,32.01801680688337,0.7725258493353028
Ningbo,2018,2,496,393,17985.700989,36.26149392943549,45.76514246564886,0.7923387096774194
Ningbo,2018,3,608,351,9699.847549,15.95369662664474,27.6348933019943,0.5773026315789473
Ningbo,2018,4,632,491,16615.15845,26.28980767405063,33.83942657841141,0.7768987341772152
Ningbo,2018,5,663,479,14672.1154,22.12988748114631,30.63072108559499,0.722473604826546
Ningbo,2018,6,636,308,5989.144733,9.41689423427673,19.44527510714286,0.4842767295597484
Ningbo,2018,7,639,419,10869.24693,17.00977610328638,25.94092346062052,0.6557120500782473
Ningbo,2018,8,620,436,14934.692727,24.08821407580645,34.25388240137615,0.7032258064516129
Ningbo,2018,9,653,345,6836.8122597,10.46985032113323,19.81684712956522,0.5283307810107197
Ningbo,2018,10,606,303,7167.610823,11.8277406320132,23.6554812640264,0.5
Ningbo,2018,11,665,379,8302.86114,12.48550547368421,21.90728532981531,0.5699248120300752
Ningbo,2018,12,626,436,10981.3724,17.54212843450479,25.18663394495413,0.6964856230031949
Ningbo,2019,1,713,398,9151.93971,12.83582007012623,22.9948233919598,0.5582047685834503
Ningbo,2019,2,481,212,5020.736627,10.43812188565489,23.68271993867925,0.4407484407484408
Ningbo,2019,3,687,390,8468.01112,12.3260714992722,21.71284902564102,0.5676855895196506
Ningbo,2019,4,670,534,20584.60533,30.72329153731343,38.54795005617977,0.7970149253731343
Ningbo,2019,5,679,459,12146.14161,17.88827924889544,26.46218215686275,0.6759941089837997
Ningbo,2019,6,687,474,10178.31219,14.81559270742358,21.47323246835443,0.6899563318777293
Ningbo,2019,7,705,407,8769.034473,12.43834677021277,21.54553924570024,0.577304964539007
Ningbo,2019,8,655,416,9921.97119,15.14804761832061,23.85089228365385,0.6351145038167939
Ningbo,2019,9,621,380,9045.603923,14.5661898921095,23.80422085,0.6119162640901772
Ningbo,2019,10,617,345,8805.172211,14.2709436158833,25.52223829275362,0.5591572123176661
Ningbo,2019,11,637,403,10960.715187,17.20677423390895,27.19780443424317,0.6326530612244898
Ningbo,2019,12,626,472,14666.931391,23.42960286102236,31.07400718432203,0.7539936102236422
Ningbo,2020,1,768,482,14948.937296,19.46476210416667,31.01439273029046,0.6276041666666666
Ningbo,2020,2,411,187,5151.2646735,12.53349068978102,27.54686991176471,0.4549878345498783
Ningbo,2020,3,623,365,9448.29896,15.16580892455859,25.88575057534247,0.5858747993579454
Ningbo,2020,4,579,308,7744.556127,13.37574460621762,25.14466275,0.531951640759931
Ningbo,2020,5,597,390,9100.319664,15.24341652261307,23.33415298461539,0.6532663316582915
Ningbo,2020,6,642,466,13366.52059,20.82012552959501,28.68352057939914,0.7258566978193146
Ningbo,2020,7,665,451,13477.64224,20.26713118796992,29.88390740576497,0.6781954887218045
Ningbo,2020,8,629,482,18100.610052,28.77680453418124,37.5531328879668,0.766295707472178
Ningbo,2020,9,620,423,14356.116707,23.15502694677419,33.93881018203309,0.682258064516129
Ningbo,2020,10,642,379,11337.07565,17.65899633956386,29.9131283641161,0.5903426791277259
Ningbo,2020,11,616,321,8047.431105,13.06401153409091,25.0698788317757,0.5211038961038961
Ningbo,2020,12,616,275,6724.1825184,10.91588071168831,24.45157279418182,0.4464285714285715
Ningbo,2021,1,673,483,17982.57797,26.72002670133729,37.23101028985507,0.7176820208023774
Ningbo,2021,2,541,290,8786.270433,16.24079562476895,30.29748425172414,0.5360443622920518
Ningbo,2021,3,686,374,12371.062185,18.03361834548105,33.07770637700535,0.5451895043731778
Ningbo,2021,4,648,474,16691.0539,25.75779922839506,35.21319388185654,0.7314814814814815
Ningbo,2021,5,648,541,25027.71177,38.62301199074074,46.26194412199631,0.8348765432098766
Ningbo,2021,6,610,531,21621.37313,35.44487398360656,40.7182168173258,0.8704918032786885
Ningbo,2021,7,600,435,15876.82764,26.4613794,36.49845434482759,0.725
Ningbo,2021,8,610,539,29906.35546,49.0268122295082,55.48488953617811,0.8836065573770492
Ningbo,2021,9,525,406,17032.51408,32.44288396190476,41.95200512315271,0.7733333333333333
Ningbo,2021,10,574,398,16146.98097,28.13062886759582,40.57030394472362,0.6933797909407665
Ningbo,2021,11,528,315,10424.2808,19.74295606060606,33.09295492063492,0.5965909090909091
Ningbo,2021,12,572,387,13704.968845,23.95973574300699,35.41335618863049,0.6765734265734266
Ningbo,2022,1,598,416,16225.977,27.13374080267558,39.00475240384615,0.6956521739130435
Ningbo,2022,2,500,254,7482.329595,14.96465919,29.45799053149606,0.508
Ningbo,2022,3,637,427,17206.88754,27.0123823233909,40.29716051522248,0.6703296703296703
Ningbo,2022,4,622,489,26809.43942,43.10199263665594,54.82502948875256,0.7861736334405145
Ningbo,2022,5,618,484,23169.27822,37.49074145631068,47.87040954545454,0.7831715210355987
Ningbo,2022,6,601,494,34277.25482,57.03370186356074,69.38715550607287,0.8219633943427621
Ningbo,2022,7,641,423,18187.89714,28.37425450858035,42.99739276595745,0.6599063962558502
Ningbo,2022,8,632,317,10312.807206,16.31773292088608,32.53251484542587,0.5015822784810127
Ningbo,2022,9,485,285,11542.980557,23.79995991134021,40.50168616491229,0.5876288659793815
Ningbo,2022,10,481,242,9878.07667,20.53654193347193,40.81849863636364,0.5031185031185031
Ningbo,2022,11,542,282,8987.108137,16.58138032656827,31.86917779078014,0.5202952029520295
Ningbo,2022,12,541,280,9369.444636,17.31875163770795,33.46230227142857,0.5175600739371534
Ningbo,2023,1,492,299,12304.65336,25.00945804878049,41.15268682274247,0.6077235772357723
Ningbo,2023,2,492,199,5335.140564,10.84378163414634,26.80975157788945,0.4044715447154472
Ningbo,2023,3,586,341,12605.463265,21.51102946245734,36.96616793255132,0.5819112627986348
Ningbo,2023,4,542,342,14807.14026,27.31944697416974,43.29573175438597,0.6309963099630996
Ningbo,2023,5,533,374,13795.48473,25.88271056285178,36.88632280748663,0.701688555347092
Ningbo,2023,6,541,374,15016.732934,27.75736217005545,40.15169233689839,0.6913123844731978
Ningbo,2023,7,533,248,8021.957179,15.05057632082552,32.3466015282258,0.4652908067542214
Ningbo,2023,8,542,342,13228.402693,24.40664703505535,38.67954003801169,0.6309963099630996
Ningbo,2023,9,550,315,10544.81196,19.17238538181818,33.47559352380953,0.5727272727272728
Ningbo,2023,10,474,242,7268.372201,15.33411856751055,30.03459587190083,0.510548523206751
Piraievs,2017,1,182,79,730.01952413,4.011096286428572,9.24075347,0.4340659340659341
Piraievs,2017,2,188,83,1171.0194231,6.228826718617022,14.10866774819277,0.4414893617021277
Piraievs,2017,3,214,88,1016.202779,4.748611116822429,11.54775885227273,0.411214953271028
Piraievs,2017,4,215,122,1896.8473659,8.822545887906976,15.54792922868852,0.5674418604651162
Piraievs,2017,5,233,111,1181.6099967,5.071287539484978,10.64513510540541,0.4763948497854077
Piraievs,2017,6,247,119,1430.8540807,5.792931500809717,12.02398387142857,0.4817813765182186
Piraievs,2017,7,260,131,1338.4838689,5.148014880384616,10.21743411374046,0.5038461538461538
Piraievs,2017,8,251,131,1120.94646,4.465922151394422,8.556843206106869,0.5219123505976095
Piraievs,2017,9,248,112,1442.7903331,5.817702956048387,12.88205654553571,0.4516129032258064
Piraievs,2017,10,251,128,1496.7821513,5.96327550318725,11.69361055703125,0.5099601593625498
Piraievs,2017,11,251,127,1702.6244969,6.783364529482071,13.4064921015748,0.5059760956175299
Piraievs,2017,12,251,163,4860.9544456,19.36635237290837,29.82180641472393,0.649402390438247
Piraievs,2018,1,277,140,2084.9766083,7.526991365703971,14.89269005928571,0.5054151624548736
Piraievs,2018,2,247,135,2209.1349982,8.943866389473685,16.36396294962963,0.5465587044534413
Piraievs,2018,3,264,125,2468.5748955,9.350662482954544,19.748599164,0.4734848484848485
Piraievs,2018,4,255,148,2832.0716876,11.10616348078431,19.13561951081081,0.5803921568627451
Piraievs,2018,5,274,137,2474.9922463,9.032818417153283,18.06563683430657,0.5
Piraievs,2018,6,272,178,4115.085155,15.12898954044118,23.11845592696629,0.6544117647058824
Piraievs,2018,7,270,191,3961.920363,14.67377912222222,20.74303854973822,0.7074074074074074
